fecha,temperatura_C,humedad_relativa,precipitacion_mm,cobertura_nubes_octas,velocidad_viento_kmh,radiacion_solar_J_m2,categoria_clima,verificado
2025-03-25 03:00:00,7.1,90.9,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-25 04:00:00,6.0,90.9,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-25 05:00:00,5.8,91.0,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-03-25 06:00:00,5.7,90.5,0.0,2.4,0.0,1857.0,Frio + Muy Humedo,True
2025-03-25 07:00:00,7.0,91.4,0.0,6.96,0.0,95344.36363636365,Frio + Muy Humedo + Alta Radiacion,True
2025-03-25 08:00:00,14.9,68.4,0.0,1.6,0.0,562761.0000000001,Templado + Humedo + Alta Radiacion,True
2025-03-25 09:00:00,19.6,54.2,0.0,1.96,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-25 10:00:00,22.5,39.9,0.0,2.27,1.13,1863828.0,Calido + Alta Radiacion,True
2025-03-25 11:00:00,24.0,37.8,0.0,2.61,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-25 12:00:00,18.5,72.2,0.0,6.91,3.54,1863828.0,Calido + Humedo + Alta Radiacion,True
2025-03-25 13:00:00,20.3,66.6,0.0,4.05,5.47,1619448.0,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-25 14:00:00,22.4,57.4,0.0,2.95,8.11,1863828.0,Calido + Alta Radiacion,True
2025-03-25 15:00:00,21.9,57.4,0.0,2.19,8.11,1863828.0,Calido + Alta Radiacion,True
2025-03-25 16:00:00,19.8,61.6,0.0,1.05,3.8,1863828.0,Calido + Alta Radiacion,True
2025-03-25 17:00:00,18.9,65.6,0.0,1.38,7.85,1863828.0,Calido + Alta Radiacion,True
2025-03-25 18:00:00,16.7,69.8,0.0,1.72,1.42,454770.0,Templado + Humedo,True
2025-03-25 19:00:00,15.3,82.0,0.0,2.4,0.0,2670.0,Templado + Muy Humedo,True
2025-03-25 20:00:00,15.5,80.7,0.0,2.4,0.0,0.0,Templado + Humedo,True
2025-03-25 21:00:00,15.1,75.9,0.0,2.22,0.0,0.0,Templado + Humedo,True
2025-03-25 22:00:00,13.3,82.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-25 23:00:00,11.9,87.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-26 00:00:00,11.0,89.5,0.0,2.4,1.74,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-26 01:00:00,9.6,90.1,0.0,2.4,0.0,0.0,Frio + Muy Humedo + Parcialmente Nublado,True
2025-03-26 02:00:00,9.4,91.5,0.0,2.4,0.0,0.0,Frio + Muy Humedo + Parcialmente Nublado,True
2025-03-26 03:00:00,8.7,91.2,0.0,2.4,0.0,0.0,Frio + Muy Humedo + Parcialmente Nublado,True
2025-03-26 04:00:00,8.3,91.1,0.0,2.4,0.0,0.0,Frio + Muy Humedo + Parcialmente Nublado,True
2025-03-26 05:00:00,8.5,92.2,0.0,2.4,0.0,0.0,Frio + Muy Humedo + Parcialmente Nublado,True
2025-03-26 06:00:00,8.2,91.7,0.0,5.9,0.0,864.0,Frio + Muy Humedo + Muy Nublado + Niebla Alta,True
2025-03-26 07:00:00,9.6,92.5,0.0,6.18,0.0,135936.0,Frio + Muy Humedo + Alta Radiacion,True
2025-03-26 08:00:00,13.9,84.0,0.0,2.4,0.0,996285.0,Templado + Muy Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-26 09:00:00,17.9,66.1,0.0,2.86,1.52,1863828.0,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-26 10:00:00,21.9,51.7,0.0,2.47,0.0,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-26 11:00:00,20.9,55.3,0.0,3.12,28.2,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-26 12:00:00,19.1,63.8,0.0,3.93,6.55,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-26 13:00:00,19.6,64.6,0.0,3.9,11.02,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-26 14:00:00,18.8,71.5,0.0,4.13,13.78,1863828.0,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-26 15:00:00,19.9,63.3,0.0,2.72,6.85,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-26 16:00:00,18.9,67.2,0.0,5.7,5.6,1746782.9999999998,Calido + Humedo + Alta Radiacion,True
2025-03-26 17:00:00,18.1,73.3,0.0,5.44,6.52,1508265.0000000002,Calido + Humedo + Alta Radiacion,True
2025-03-26 18:00:00,16.9,78.9,0.0,3.66,0.0,162264.0,Templado + Humedo + Parcialmente Nublado,True
2025-03-26 19:00:00,16.2,81.1,0.0,2.4,6.26,1479.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-26 20:00:00,14.1,83.8,0.643,2.4,5.89,21.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-26 21:00:00,13.4,89.7,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-26 22:00:00,13.0,89.9,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-26 23:00:00,12.6,90.8,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-27 00:00:00,12.5,91.5,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-27 01:00:00,12.8,91.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-27 02:00:00,13.3,90.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-27 03:00:00,12.4,91.4,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-27 04:00:00,12.1,92.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-27 05:00:00,12.0,91.8,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-27 06:00:00,11.1,92.4,0.0,2.4,0.0,1851.0,Templado + Muy Humedo,True
2025-03-27 07:00:00,11.7,92.3,0.0,6.07,0.0,150345.0,Templado + Muy Humedo + Alta Radiacion,True
2025-03-27 08:00:00,15.7,80.5,0.0,2.4,0.0,1391888.9999999998,Templado + Muy Humedo + Alta Radiacion,True
2025-03-27 09:00:00,20.6,57.8,0.0,2.22,4.34,1863828.0,Calido + Alta Radiacion,True
2025-03-27 10:00:00,22.3,46.9,0.0,2.24,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-27 11:00:00,17.3,74.5,0.0,4.7,5.74,1863828.0,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-27 12:00:00,16.8,81.3,0.0,5.1,13.18,1863828.0,Templado + Muy Humedo + Alta Radiacion,True
2025-03-27 13:00:00,17.1,79.3,0.0,5.0,11.59,1863828.0,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-27 14:00:00,18.2,69.7,0.0,3.97,0.0,1863828.0,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-27 15:00:00,19.5,64.9,0.0,2.84,0.0,1863828.0,Calido + Alta Radiacion,True
2025-03-27 16:00:00,17.1,80.6,0.0,6.4,4.2,1751810.9999999995,Templado + Muy Humedo + Alta Radiacion,True
2025-03-27 17:00:00,18.8,67.3,0.0,4.8,2.88,1478016.0,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-27 18:00:00,16.3,79.9,0.0,2.4,1.11,181459.63636363635,Templado + Humedo,True
2025-03-27 19:00:00,15.6,75.6,0.0,2.19,0.0,2058.0,Templado + Humedo,True
2025-03-27 20:00:00,14.6,85.5,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-27 21:00:00,15.0,82.4,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-27 22:00:00,14.0,88.6,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-27 23:00:00,14.1,87.6,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-03-28 00:00:00,13.7,89.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-28 01:00:00,13.4,91.0,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-28 02:00:00,12.8,92.0,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-28 03:00:00,12.1,92.8,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-28 04:00:00,12.0,92.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-28 05:00:00,11.5,92.1,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-28 06:00:00,11.1,92.7,0.0,2.4,0.0,1203.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-28 07:00:00,12.9,91.4,0.0,5.98,0.0,166550.99999999997,Templado + Muy Humedo + Alta Radiacion,True
2025-03-28 08:00:00,17.5,66.4,0.0,1.44,1.55,1615401.0,Templado + Humedo + Alta Radiacion,True
2025-03-28 09:00:00,19.9,57.3,0.0,2.22,3.78,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-28 10:00:00,20.9,50.1,0.0,2.37,8.3,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-03-28 11:00:00,17.4,77.1,0.0,4.91,12.17,1863828.0,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-28 12:00:00,15.9,80.3,0.0,7.53,2.78,1097304.0,Templado + Muy Humedo + Alta Radiacion,True
2025-03-28 13:00:00,17.5,75.3,0.0,4.77,5.61,1083081.0,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-28 14:00:00,17.4,76.6,0.0,7.15,6.52,1742297.9999999998,Templado + Humedo + Alta Radiacion,True
2025-03-28 15:00:00,16.5,79.7,0.0,3.94,12.83,1863828.0,Templado + Muy Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-28 16:00:00,17.1,77.8,0.0,2.37,8.65,1863828.0,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-28 17:00:00,17.4,73.8,0.0,6.03,0.0,1247394.0000000002,Templado + Humedo + Alta Radiacion,True
2025-03-28 18:00:00,15.6,84.3,0.0,6.55,3.64,36525.0,Templado + Muy Humedo + Muy Nublado,True
2025-03-28 19:00:00,14.9,88.9,1.929,2.4,0.0,600.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-28 20:00:00,14.4,91.4,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-28 21:00:00,14.5,90.6,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-28 22:00:00,14.3,90.6,3.215,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-28 23:00:00,14.4,91.1,3.858,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-29 00:00:00,12.8,95.2,0.0,6.2,0.0,0.0,Templado + Muy Humedo + Muy Nublado,True
2025-03-29 01:00:00,12.8,95.2,0.0,6.2,0.0,0.0,Templado + Muy Humedo + Muy Nublado,True
2025-03-29 02:00:00,12.8,95.2,0.0,6.2,0.0,0.0,Templado + Muy Humedo + Muy Nublado,True
2025-03-29 03:00:00,12.8,95.2,0.0,6.2,0.0,0.0,Templado + Muy Humedo + Muy Nublado,True
2025-03-29 04:00:00,12.8,95.2,0.0,6.2,0.0,0.0,Templado + Muy Humedo + Muy Nublado,True
2025-03-29 05:00:00,12.8,95.2,0.0,6.2,0.0,0.0,Templado + Muy Humedo + Muy Nublado,True
2025-03-29 06:00:00,12.8,95.2,0.0,6.2,0.0,0.0,Templado + Muy Humedo + Muy Nublado,True
2025-03-29 07:00:00,12.8,95.2,0.0,6.2,0.0,0.0,Templado + Muy Humedo + Muy Nublado,True
2025-03-29 08:00:00,16.1,78.2,0.0,2.4,4.46,1142240.4,Templado + Humedo + Alta Radiacion,True
2025-03-29 09:00:00,18.2,65.1,0.0,2.23,0.0,1662912.0,Templado + Humedo + Alta Radiacion,True
2025-03-29 10:00:00,18.2,65.1,0.0,2.23,0.0,0.0,Templado + Humedo,True
2025-03-29 11:00:00,18.2,65.1,0.0,2.23,0.0,0.0,Templado + Humedo,True
2025-03-29 12:00:00,22.6,59.9,0.0,6.49,0.0,0.0,Calido + Muy Nublado,True
2025-03-29 13:00:00,22.6,59.9,0.0,6.49,0.0,0.0,Calido + Muy Nublado,True
2025-03-29 14:00:00,22.6,59.9,0.0,6.49,0.0,0.0,Calido + Muy Nublado,True
2025-03-29 15:00:00,19.9,69.9,0.0,3.24,6.06,1657768.0,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-03-29 16:00:00,16.0,83.1,0.0,7.32,8.39,1096908.0000000002,Templado + Muy Humedo + Alta Radiacion,True
2025-03-29 17:00:00,15.7,77.1,0.643,7.03,0.0,125037.00000000004,Templado + Humedo + Llovizna + Alta Radiacion,True
2025-03-29 18:00:00,15.2,76.7,0.643,3.25,3.6,88572.0,Templado + Humedo + Llovizna + Parcialmente Nublado,True
2025-03-29 19:00:00,14.7,86.7,0.643,2.4,3.02,851.9999999999998,Templado + Muy Humedo + Llovizna,True
2025-03-29 20:00:00,14.0,89.2,0.643,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-29 21:00:00,14.2,89.9,0.643,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-29 22:00:00,13.6,91.5,0.643,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-29 23:00:00,13.6,90.7,0.643,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 00:00:00,13.7,90.3,0.643,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 01:00:00,13.6,91.3,1.286,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 02:00:00,13.6,92.1,2.572,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 03:00:00,13.0,93.2,2.572,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 04:00:00,13.0,94.2,2.572,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 05:00:00,12.6,93.4,2.572,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 06:00:00,12.2,94.1,2.572,2.4,0.0,627.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 07:00:00,12.9,92.9,2.572,6.48,0.0,89234.99999999999,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-30 08:00:00,15.1,87.4,2.572,2.4,0.0,548166.0,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-30 09:00:00,19.4,67.5,2.572,3.03,0.0,1863828.0,Calido + Humedo + Llovizna + Alta Radiacion,True
2025-03-30 10:00:00,15.5,84.5,2.572,7.2,8.27,1738868.9999999995,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-30 11:00:00,16.0,83.3,3.215,5.0,0.0,701984.9999999999,Templado + Muy Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-30 12:00:00,17.9,75.4,3.215,4.88,8.88,1863828.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-30 13:00:00,16.6,79.9,3.215,4.99,5.12,1863828.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-30 14:00:00,17.8,76.8,3.858,4.53,4.77,1863828.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-30 15:00:00,18.6,72.2,3.858,3.4,10.09,1863828.0,Calido + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-30 16:00:00,18.6,70.6,3.858,1.78,8.19,1863828.0,Calido + Humedo + Llovizna + Alta Radiacion,True
2025-03-30 17:00:00,18.1,68.9,3.858,5.57,3.2,1745636.9999999998,Templado + Humedo + Llovizna + Alta Radiacion,True
2025-03-30 18:00:00,15.3,80.1,3.858,2.4,4.55,141108.0,Templado + Humedo + Llovizna,True
2025-03-30 19:00:00,14.4,85.7,3.858,2.4,0.0,2601.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 20:00:00,14.3,84.1,3.858,2.4,1.25,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 21:00:00,14.3,87.4,3.858,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 22:00:00,13.8,91.7,4.501,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-30 23:00:00,12.9,92.6,4.501,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna,True
2025-03-31 00:00:00,12.3,92.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-31 01:00:00,13.1,92.6,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-31 02:00:00,12.5,92.2,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-31 03:00:00,12.5,93.0,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-03-31 04:00:00,12.6,92.4,0.643,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-31 05:00:00,12.8,91.6,0.643,2.4,0.0,0.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-31 06:00:00,12.0,91.7,0.643,2.85,0.0,1692.0,Templado + Muy Humedo + Llovizna + Parcialmente Nublado,True
2025-03-31 07:00:00,13.4,90.3,0.643,6.14,0.0,200373.00000000003,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-03-31 08:00:00,15.9,78.2,0.643,2.4,0.0,1612508.9999999995,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-31 09:00:00,17.9,71.3,2.572,3.29,0.0,1503555.0,Templado + Humedo + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-03-31 10:00:00,18.5,64.2,7.073,3.5,0.0,1863828.0,Templado + Lluvia Fuerte + Alta Radiacion + Parcialmente Nublado,True
2025-03-31 11:00:00,16.2,80.3,7.073,7.37,7.92,1622153.9999999998,Templado + Humedo + Lluvia Fuerte + Alta Radiacion,True
2025-03-31 12:00:00,13.9,91.7,10.288,7.48,4.23,247797.0,Templado + Muy Humedo + Lluvia Fuerte + Alta Radiacion,True
2025-03-31 13:00:00,13.8,91.0,19.29,7.58,0.0,183135.0,Templado + Muy Humedo + Lluvia Fuerte + Alta Radiacion,True
2025-03-31 14:00:00,14.6,87.4,20.576,7.12,0.0,366663.00000000006,Templado + Muy Humedo + Lluvia Fuerte + Alta Radiacion,True
2025-03-31 15:00:00,16.1,82.7,23.148,3.92,4.23,1749233.9999999998,Templado + Muy Humedo + Lluvia Fuerte + Alta Radiacion + Parcialmente Nublado,True
2025-03-31 16:00:00,15.7,78.8,23.148,2.4,5.04,1514963.9999999998,Templado + Humedo + Lluvia Fuerte + Alta Radiacion + Parcialmente Nublado,True
2025-03-31 17:00:00,15.8,76.8,23.148,6.04,1.9,631065.0,Templado + Humedo + Lluvia Fuerte + Alta Radiacion,True
2025-03-31 18:00:00,14.7,78.0,23.148,3.01,0.0,132471.0,Templado + Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-03-31 19:00:00,13.9,83.8,23.148,2.4,0.0,1167.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-03-31 20:00:00,12.2,88.2,23.148,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-03-31 21:00:00,12.5,86.7,23.148,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-03-31 22:00:00,12.3,88.5,23.148,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-03-31 23:00:00,12.2,89.9,23.148,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-04-01 00:00:00,12.0,91.0,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-04-01 01:00:00,12.0,91.0,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-04-01 02:00:00,10.9,91.4,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-04-01 03:00:00,11.2,92.2,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-04-01 04:00:00,11.3,91.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-04-01 05:00:00,11.7,90.4,0.0,2.4,0.0,0.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-04-01 06:00:00,11.7,91.3,0.0,2.4,0.0,723.0,Templado + Muy Humedo + Parcialmente Nublado,True
2025-04-01 07:00:00,12.9,87.7,0.0,6.39,0.0,89154.0,Templado + Muy Humedo + Alta Radiacion,True
2025-04-01 08:00:00,15.2,79.8,0.0,6.62,0.0,373128.0,Templado + Muy Humedo + Alta Radiacion,True
2025-04-01 09:00:00,17.5,66.5,0.0,2.95,0.0,1629174.0,Templado + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-04-01 10:00:00,19.2,60.4,0.0,3.2,2.25,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-04-01 11:00:00,18.0,74.7,0.0,4.72,0.0,1863828.0,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-04-01 12:00:00,19.0,68.5,0.0,4.31,6.06,1863828.0,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-04-01 13:00:00,19.1,71.3,0.0,4.44,0.0,1863828.0,Calido + Humedo + Alta Radiacion + Parcialmente Nublado,True
2025-04-01 14:00:00,17.3,77.9,0.0,7.44,0.0,1707807.6,Templado + Humedo + Alta Radiacion,True
2025-04-01 15:00:00,15.5,87.9,0.0,7.51,0.0,180702.0,Templado + Muy Humedo + Alta Radiacion,True
2025-04-01 16:00:00,16.8,85.6,1.929,6.69,0.0,1008465.0,Templado + Muy Humedo + Llovizna + Alta Radiacion,True
2025-04-01 17:00:00,15.5,89.8,6.43,7.49,0.0,278889.00000000006,Templado + Muy Humedo + Lluvia Fuerte + Alta Radiacion,True
2025-04-01 18:00:00,14.8,90.9,7.073,5.88,0.0,50340.0,Templado + Muy Humedo + Lluvia Fuerte + Muy Nublado,True
2025-04-01 19:00:00,14.5,89.8,7.073,2.4,0.0,936.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-04-01 20:00:00,14.1,86.9,7.073,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-04-01 21:00:00,14.1,90.4,7.073,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-04-01 22:00:00,14.1,90.2,7.073,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-04-01 23:00:00,14.0,90.1,7.073,2.4,0.0,0.0,Templado + Muy Humedo + Lluvia Fuerte + Parcialmente Nublado,True
2025-04-02 00:00:00,13.8,88.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-02 01:00:00,13.3,90.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-02 02:00:00,13.0,89.4,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-02 03:00:00,12.0,91.1,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-02 04:00:00,11.8,91.6,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-02 05:00:00,11.6,91.6,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-02 06:00:00,11.2,91.1,0.0,2.4,0.0,1536.0,Templado + Muy Humedo,True
2025-04-02 07:00:00,12.4,89.3,0.0,6.9,0.0,80949.0,Templado + Muy Humedo + Alta Radiacion,True
2025-04-02 08:00:00,14.9,81.2,0.0,2.4,0.0,431040.0,Templado + Muy Humedo + Alta Radiacion,True
2025-04-02 09:00:00,18.9,60.4,0.0,2.43,0.0,1863828.0,Calido + Alta Radiacion,True
2025-04-02 10:00:00,21.5,53.6,0.643,2.64,10.69,1863828.0,Calido + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-04-02 11:00:00,23.3,44.3,0.643,2.59,2.04,1863828.0,Calido + Llovizna + Alta Radiacion + Parcialmente Nublado,True
2025-04-02 12:00:00,20.4,61.9,0.0,3.77,9.05,1863828.0,Calido + Alta Radiacion + Parcialmente Nublado,True
2025-04-02 13:00:00,17.0,78.2,0.0,5.01,0.0,1366557.0,Templado + Humedo + Alta Radiacion,True
2025-04-02 14:00:00,16.9,77.8,0.0,7.47,2.5,1344405.0000000002,Templado + Humedo + Alta Radiacion,True
2025-04-02 15:00:00,17.4,66.3,0.0,6.14,5.28,395655.00000000006,Templado + Humedo + Alta Radiacion,True
2025-04-02 16:00:00,17.1,71.5,0.0,6.42,1.99,236330.1818181818,Templado + Humedo + Alta Radiacion,True
2025-04-02 17:00:00,17.2,67.6,0.0,5.75,3.63,352797.0,Templado + Humedo + Alta Radiacion,True
2025-04-02 18:00:00,15.6,78.8,0.0,2.4,1.28,108708.0,Templado + Humedo,True
2025-04-02 19:00:00,14.3,84.1,0.0,2.4,0.0,1655.9999999999998,Templado + Muy Humedo,True
2025-04-02 20:00:00,14.1,81.2,0.0,2.4,0.0,18.0,Templado + Muy Humedo,True
2025-04-02 21:00:00,13.8,80.9,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-02 22:00:00,13.5,82.4,0.0,2.4,1.98,0.0,Templado + Muy Humedo,True
2025-04-02 23:00:00,13.7,81.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-03 00:00:00,13.7,81.4,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-03 01:00:00,12.1,86.7,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-03 02:00:00,10.9,89.3,0.0,2.4,0.0,0.0,Templado + Muy Humedo,True
2025-04-03 03:00:00,10.2,90.4,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-04-03 04:00:00,10.4,91.4,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-04-03 05:00:00,10.1,89.7,0.0,2.4,0.0,0.0,Frio + Muy Humedo,True
2025-04-03 06:00:00,8.9,91.3,0.0,2.4,0.0,2567.9999999999995,Frio + Muy Humedo,True
2025-04-03 07:00:00,10.9,86.1,0.0,2.4,0.0,435348.0,Templado + Muy Humedo + Alta Radiacion,True
2025-04-03 08:00:00,17.9,65.3,0.0,1.35,4.19,1863828.0,Templado + Alta Radiacion,True
2025-04-03 09:00:00,19.8,52.9,0.0,1.8,4.71,1863828.0,Calido + Alta Radiacion,True
2025-04-03 10:00:00,22.0,50.0,0.0,2.34,4.19,1863828.0,Calido + Alta Radiacion,True
2025-04-03 11:00:00,23.1,44.7,0.0,5.6,4.3,621276.0,Calido + Alta Radiacion,True
2025-04-03 12:00:00,22.0,49.8,0.0,2.79,0.0,1397870.9999999998,Calido + Alta Radiacion + Parcialmente Nublado,True
